timestamp,temp_f,temp_c,humidity_pct,wind_avg_ms,wind_gust_ms,wind_dir_deg,pressure_mb,precip_mm_interval,uv_index,solar_rad_wm2,timestamp_local
2026-03-08 06:42:00,35.2,1.8,98,1.2,1.4,158,984.8,0.0,0.0,0,2026-03-08 00:42:00-06:00
2026-03-08 06:43:00,35.2,1.8,98,1.1,1.5,135,984.8,0.0,0.0,0,2026-03-08 00:43:00-06:00
2026-03-08 06:44:00,35.2,1.8,98,0.9,1.3,137,984.8,0.0,0.0,0,2026-03-08 00:44:00-06:00
2026-03-08 06:45:00,35.2,1.8,98,1.1,1.5,183,984.8,0.0,0.0,0,2026-03-08 00:45:00-06:00
2026-03-08 06:46:00,35.2,1.8,98,1.2,1.3,154,984.9,0.0,0.0,0,2026-03-08 00:46:00-06:00
2026-03-08 06:47:00,35.2,1.8,98,0.5,0.7,216,984.9,0.0,0.0,0,2026-03-08 00:47:00-06:00
2026-03-08 06:48:00,35.2,1.8,98,0.8,1.0,177,984.9,0.0,0.0,0,2026-03-08 00:48:00-06:00
2026-03-08 06:49:00,35.2,1.8,98,0.4,0.8,195,984.9,0.0,0.0,0,2026-03-08 00:49:00-06:00
2026-03-08 06:50:00,35.2,1.8,98,0.8,1.1,160,984.9,0.0,0.0,0,2026-03-08 00:50:00-06:00
2026-03-08 06:51:00,35.2,1.8,98,0.8,0.9,222,984.9,0.0,0.0,0,2026-03-08 00:51:00-06:00
2026-03-08 06:52:00,35.4,1.9,98,1.2,1.4,172,984.9,0.0,0.0,0,2026-03-08 00:52:00-06:00
2026-03-08 06:53:00,35.4,1.9,98,1.3,1.6,167,984.9,0.0,0.0,0,2026-03-08 00:53:00-06:00
2026-03-08 06:54:00,35.4,1.9,98,1.1,1.3,169,984.9,0.0,0.0,0,2026-03-08 00:54:00-06:00
2026-03-08 06:55:00,35.4,1.9,98,1.3,1.4,174,984.9,0.0,0.0,0,2026-03-08 00:55:00-06:00
2026-03-08 06:56:00,35.4,1.9,98,0.8,1.1,174,984.9,0.0,0.0,0,2026-03-08 00:56:00-06:00
2026-03-08 06:57:00,35.4,1.9,98,0.8,1.2,202,984.9,0.0,0.0,0,2026-03-08 00:57:00-06:00
2026-03-08 06:58:00,35.4,1.9,98,0.9,1.0,235,984.9,0.0,0.0,0,2026-03-08 00:58:00-06:00
2026-03-08 06:59:00,35.4,1.9,98,1.1,1.2,245,984.9,0.0,0.0,0,2026-03-08 00:59:00-06:00
2026-03-08 07:00:00,35.4,1.9,98,1.2,1.4,178,984.9,0.0,0.0,0,2026-03-08 01:00:00-06:00
2026-03-08 07:01:00,35.4,1.9,98,1.1,1.3,179,984.9,0.0,0.0,0,2026-03-08 01:01:00-06:00
2026-03-08 07:02:00,35.4,1.9,98,1.1,1.3,194,984.9,0.0,0.0,0,2026-03-08 01:02:00-06:00
2026-03-08 07:03:00,35.4,1.9,98,1.0,1.2,183,984.9,0.0,0.0,0,2026-03-08 01:03:00-06:00
2026-03-08 07:04:00,35.4,1.9,98,1.3,1.6,200,984.9,0.0,0.0,0,2026-03-08 01:04:00-06:00
2026-03-08 07:05:00,35.4,1.9,98,1.4,1.6,178,984.8,0.0,0.0,0,2026-03-08 01:05:00-06:00
2026-03-08 07:06:00,35.4,1.9,98,1.3,1.6,172,984.8,0.0,0.0,0,2026-03-08 01:06:00-06:00
2026-03-08 07:07:00,35.4,1.9,98,1.4,1.6,204,984.8,0.0,0.0,0,2026-03-08 01:07:00-06:00
2026-03-08 07:08:00,35.4,1.9,98,1.2,1.3,194,984.8,0.0,0.0,0,2026-03-08 01:08:00-06:00
2026-03-08 07:09:00,35.4,1.9,98,0.8,1.0,172,984.8,0.0,0.0,0,2026-03-08 01:09:00-06:00
2026-03-08 07:10:00,35.2,1.8,98,1.2,1.4,175,984.9,0.0,0.0,0,2026-03-08 01:10:00-06:00
2026-03-08 07:11:00,35.2,1.8,98,0.8,1.0,261,984.8,0.0,0.0,0,2026-03-08 01:11:00-06:00
2026-03-08 07:12:00,35.2,1.8,98,1.1,1.2,183,984.8,0.0,0.0,0,2026-03-08 01:12:00-06:00
2026-03-08 07:13:00,35.2,1.8,98,0.8,1.0,218,984.8,0.0,0.0,0,2026-03-08 01:13:00-06:00
2026-03-08 07:14:00,35.2,1.8,98,0.8,1.1,173,984.8,0.0,0.0,0,2026-03-08 01:14:00-06:00
2026-03-08 07:15:00,35.2,1.8,98,1.0,1.1,196,984.8,0.0,0.0,0,2026-03-08 01:15:00-06:00
2026-03-08 07:16:00,35.2,1.8,98,1.0,1.3,194,984.8,0.0,0.0,0,2026-03-08 01:16:00-06:00
2026-03-08 07:17:00,35.2,1.8,98,1.4,1.6,166,984.8,0.0,0.0,0,2026-03-08 01:17:00-06:00
2026-03-08 07:18:00,35.2,1.8,98,1.1,1.4,211,984.8,0.0,0.0,0,2026-03-08 01:18:00-06:00
2026-03-08 07:19:00,35.2,1.8,98,0.9,1.1,178,984.8,0.0,0.0,0,2026-03-08 01:19:00-06:00
2026-03-08 07:20:00,35.2,1.8,98,0.9,0.9,246,984.9,0.0,0.0,0,2026-03-08 01:20:00-06:00
2026-03-08 07:21:00,35.1,1.7,98,0.9,1.0,225,984.9,0.0,0.0,0,2026-03-08 01:21:00-06:00
2026-03-08 07:22:00,35.1,1.7,98,0.9,1.2,234,984.9,0.0,0.0,0,2026-03-08 01:22:00-06:00
2026-03-08 07:23:00,35.1,1.7,98,1.0,1.1,239,984.9,0.0,0.0,0,2026-03-08 01:23:00-06:00
2026-03-08 07:24:00,35.1,1.7,98,1.0,1.2,185,984.9,0.0,0.0,0,2026-03-08 01:24:00-06:00
2026-03-08 07:25:00,35.1,1.7,98,1.1,1.2,185,984.9,0.0,0.0,0,2026-03-08 01:25:00-06:00
2026-03-08 07:26:00,35.1,1.7,98,1.1,1.3,171,984.9,0.0,0.0,0,2026-03-08 01:26:00-06:00
2026-03-08 07:27:00,35.1,1.7,98,1.2,1.2,176,984.9,0.0,0.0,1,2026-03-08 01:27:00-06:00
2026-03-08 07:28:00,35.1,1.7,98,1.3,1.4,177,984.9,0.0,0.0,1,2026-03-08 01:28:00-06:00
2026-03-08 07:29:00,35.1,1.7,98,1.1,1.3,179,984.9,0.0,0.0,1,2026-03-08 01:29:00-06:00
2026-03-08 07:30:00,35.1,1.7,98,0.9,1.1,195,984.9,0.0,0.0,1,2026-03-08 01:30:00-06:00
2026-03-08 07:31:00,35.1,1.7,98,0.6,0.8,186,984.9,0.0,0.0,1,2026-03-08 01:31:00-06:00
2026-03-08 07:32:00,35.1,1.7,97,0.7,1.0,226,984.9,0.0,0.0,2,2026-03-08 01:32:00-06:00
2026-03-08 07:33:00,35.1,1.7,97,0.6,0.8,198,985.0,0.0,0.01,2,2026-03-08 01:33:00-06:00
2026-03-08 07:34:00,34.9,1.6,97,0.7,0.9,223,985.0,0.0,0.01,3,2026-03-08 01:34:00-06:00
2026-03-08 07:35:00,34.9,1.6,97,0.7,0.8,162,985.0,0.0,0.01,3,2026-03-08 01:35:00-06:00
2026-03-08 07:36:00,34.9,1.6,97,0.6,0.7,151,985.0,0.0,0.01,3,2026-03-08 01:36:00-06:00
2026-03-08 07:37:00,34.9,1.6,97,0.7,0.8,282,985.0,0.0,0.01,4,2026-03-08 01:37:00-06:00
2026-03-08 07:38:00,34.9,1.6,97,0.6,0.9,174,985.0,0.0,0.01,4,2026-03-08 01:38:00-06:00
2026-03-08 07:39:00,34.7,1.5,97,0.9,1.0,215,985.0,0.0,0.01,5,2026-03-08 01:39:00-06:00
2026-03-08 07:40:00,34.7,1.5,97,0.8,0.9,229,985.0,0.0,0.01,6,2026-03-08 01:40:00-06:00
2026-03-08 07:41:00,34.7,1.5,97,0.9,1.1,205,985.0,0.0,0.02,7,2026-03-08 01:41:00-06:00
2026-03-08 07:42:00,34.7,1.5,98,0.8,1.0,203,985.0,0.0,0.02,7,2026-03-08 01:42:00-06:00
2026-03-08 07:43:00,34.7,1.5,98,0.6,0.7,169,985.0,0.0,0.02,8,2026-03-08 01:43:00-06:00
2026-03-08 07:44:00,34.7,1.5,98,1.0,1.1,178,985.0,0.0,0.02,9,2026-03-08 01:44:00-06:00
2026-03-08 07:45:00,34.7,1.5,98,0.8,1.2,199,985.0,0.0,0.02,10,2026-03-08 01:45:00-06:00
2026-03-08 07:46:00,34.7,1.5,98,0.8,1.0,192,985.0,0.0,0.02,11,2026-03-08 01:46:00-06:00
2026-03-08 07:47:00,34.7,1.5,97,1.2,1.4,201,985.0,0.0,0.02,12,2026-03-08 01:47:00-06:00
2026-03-08 07:48:00,34.7,1.5,98,0.9,1.1,201,985.0,0.0,0.02,12,2026-03-08 01:48:00-06:00
2026-03-08 07:49:00,34.7,1.5,97,0.9,1.0,170,985.0,0.0,0.03,13,2026-03-08 01:49:00-06:00
2026-03-08 07:50:00,34.7,1.5,97,0.9,1.0,202,985.0,0.0,0.03,14,2026-03-08 01:50:00-06:00
2026-03-08 07:51:00,34.5,1.4,98,1.1,1.1,195,985.0,0.0,0.03,15,2026-03-08 01:51:00-06:00
2026-03-08 07:52:00,34.5,1.4,98,0.8,1.1,191,985.0,0.0,0.03,16,2026-03-08 01:52:00-06:00
2026-03-08 07:53:00,34.5,1.4,97,0.7,0.8,165,985.0,0.0,0.03,18,2026-03-08 01:53:00-06:00
2026-03-08 07:54:00,34.5,1.4,97,0.5,0.7,290,985.0,0.0,0.03,19,2026-03-08 01:54:00-06:00
2026-03-08 07:55:00,34.5,1.4,97,0.5,0.6,199,985.0,0.0,0.04,20,2026-03-08 01:55:00-06:00
2026-03-08 07:56:00,34.5,1.4,98,0.6,0.9,272,985.0,0.0,0.06,21,2026-03-08 01:56:00-06:00
2026-03-08 07:57:00,34.5,1.4,98,0.4,0.7,290,985.0,0.0,0.1,24,2026-03-08 01:57:00-06:00
2026-03-08 07:58:00,34.5,1.4,98,0.8,1.0,195,985.0,0.0,0.13,26,2026-03-08 01:58:00-06:00
2026-03-08 07:59:00,34.7,1.5,98,1.0,1.4,177,985.0,0.0,0.14,28,2026-03-08 01:59:00-06:00
2026-03-08 08:00:00,34.7,1.5,98,1.3,1.4,157,985.0,0.0,0.15,29,2026-03-08 03:00:00-05:00
2026-03-08 08:01:00,34.9,1.6,98,1.3,1.7,159,984.9,0.0,0.16,31,2026-03-08 03:01:00-05:00
2026-03-08 08:02:00,34.9,1.6,98,1.2,1.5,170,984.9,0.0,0.16,33,2026-03-08 03:02:00-05:00
2026-03-08 08:03:00,34.9,1.6,97,1.3,1.6,169,984.9,0.0,0.17,35,2026-03-08 03:03:00-05:00
2026-03-08 08:04:00,35.1,1.7,97,1.2,1.4,180,984.9,0.0,0.18,37,2026-03-08 03:04:00-05:00
2026-03-08 08:05:00,35.1,1.7,97,0.8,1.2,212,984.9,0.0,0.18,38,2026-03-08 03:05:00-05:00
2026-03-08 08:06:00,35.2,1.8,97,0.9,1.3,188,985.0,0.0,0.19,40,2026-03-08 03:06:00-05:00
2026-03-08 08:07:00,35.2,1.8,97,0.9,1.4,172,985.0,0.0,0.2,42,2026-03-08 03:07:00-05:00
2026-03-08 08:08:00,35.4,1.9,97,0.9,1.2,175,985.0,0.0,0.21,44,2026-03-08 03:08:00-05:00
2026-03-08 08:09:00,35.4,1.9,97,0.8,1.0,194,985.0,0.0,0.22,46,2026-03-08 03:09:00-05:00
2026-03-08 08:10:00,35.4,1.9,97,0.9,1.2,189,985.0,0.0,0.23,48,2026-03-08 03:10:00-05:00
2026-03-08 08:11:00,35.6,2.0,97,0.9,1.2,165,985.0,0.0,0.24,50,2026-03-08 03:11:00-05:00
2026-03-08 08:12:00,35.6,2.0,97,1.2,1.4,162,985.0,0.0,0.24,52,2026-03-08 03:12:00-05:00
2026-03-08 08:13:00,35.8,2.1,97,1.1,1.6,163,984.9,0.0,0.25,54,2026-03-08 03:13:00-05:00
2026-03-08 08:14:00,35.8,2.1,97,1.5,2.0,174,984.9,0.0,0.27,56,2026-03-08 03:14:00-05:00
2026-03-08 08:15:00,36.0,2.2,97,1.1,1.4,173,985.0,0.0,0.28,58,2026-03-08 03:15:00-05:00
2026-03-08 08:16:00,36.0,2.2,97,1.2,1.9,158,985.0,0.0,0.28,60,2026-03-08 03:16:00-05:00
2026-03-08 08:17:00,36.0,2.2,97,1.2,1.8,173,985.0,0.0,0.3,62,2026-03-08 03:17:00-05:00
2026-03-08 08:18:00,36.1,2.3,97,1.1,1.4,165,985.0,0.0,0.31,65,2026-03-08 03:18:00-05:00
2026-03-08 08:19:00,36.1,2.3,97,1.1,1.6,177,985.0,0.0,0.32,67,2026-03-08 03:19:00-05:00
2026-03-08 08:20:00,36.3,2.4,97,1.0,1.3,174,985.0,0.0,0.33,69,2026-03-08 03:20:00-05:00
2026-03-08 08:21:00,36.3,2.4,97,1.1,1.3,193,985.0,0.0,0.34,72,2026-03-08 03:21:00-05:00
2026-03-08 08:22:00,36.5,2.5,96,1.3,1.6,190,985.0,0.0,0.36,75,2026-03-08 03:22:00-05:00
2026-03-08 08:23:00,36.5,2.5,96,1.1,1.4,200,985.0,0.0,0.38,77,2026-03-08 03:23:00-05:00
2026-03-08 08:24:00,36.5,2.5,96,1.3,1.6,192,985.0,0.0,0.39,80,2026-03-08 03:24:00-05:00
2026-03-08 08:25:00,36.5,2.5,96,1.3,1.9,195,985.0,0.0,0.4,82,2026-03-08 03:25:00-05:00
2026-03-08 08:26:00,36.5,2.5,96,1.4,1.9,198,985.0,0.0,0.42,85,2026-03-08 03:26:00-05:00
2026-03-08 08:27:00,36.7,2.6,96,1.5,2.0,198,985.0,0.0,0.43,88,2026-03-08 03:27:00-05:00
2026-03-08 08:28:00,36.7,2.6,96,1.5,1.9,193,985.0,0.0,0.45,91,2026-03-08 03:28:00-05:00
2026-03-08 08:29:00,36.7,2.6,96,1.6,2.2,195,985.0,0.0,0.46,93,2026-03-08 03:29:00-05:00
2026-03-08 08:30:00,36.7,2.6,96,1.4,1.8,189,985.0,0.0,0.48,96,2026-03-08 03:30:00-05:00
2026-03-08 08:31:00,36.7,2.6,96,1.3,1.9,194,985.0,0.0,0.49,99,2026-03-08 03:31:00-05:00
2026-03-08 08:32:00,36.7,2.6,95,1.6,2.0,194,985.0,0.0,0.51,102,2026-03-08 03:32:00-05:00
2026-03-08 08:33:00,36.7,2.6,96,1.4,1.7,192,985.0,0.0,0.52,105,2026-03-08 03:33:00-05:00
2026-03-08 08:34:00,36.9,2.7,95,1.6,2.1,201,985.0,0.0,0.54,108,2026-03-08 03:34:00-05:00
2026-03-08 08:35:00,36.9,2.7,95,1.7,2.2,196,985.0,0.0,0.56,110,2026-03-08 03:35:00-05:00
2026-03-08 08:36:00,37.0,2.8,95,1.4,1.9,195,985.0,0.0,0.57,114,2026-03-08 03:36:00-05:00
2026-03-08 08:37:00,37.0,2.8,95,1.3,1.8,203,985.0,0.0,0.59,116,2026-03-08 03:37:00-05:00
2026-03-08 08:38:00,37.2,2.9,95,1.4,1.7,191,985.0,0.0,0.61,119,2026-03-08 03:38:00-05:00
2026-03-08 08:39:00,37.2,2.9,95,1.6,1.8,198,985.0,0.0,0.62,122,2026-03-08 03:39:00-05:00
2026-03-08 08:40:00,37.4,3.0,95,1.1,1.6,199,985.1,0.0,0.64,125,2026-03-08 03:40:00-05:00
2026-03-08 08:41:00,37.4,3.0,95,1.3,1.9,198,985.0,0.0,0.65,128,2026-03-08 03:41:00-05:00
2026-03-08 08:42:00,37.6,3.1,95,1.3,1.8,198,985.0,0.0,0.68,132,2026-03-08 03:42:00-05:00
2026-03-08 08:43:00,37.6,3.1,95,1.2,1.5,204,985.0,0.0,0.69,135,2026-03-08 03:43:00-05:00
2026-03-08 08:44:00,37.8,3.2,95,1.3,1.5,206,985.0,0.0,0.71,138,2026-03-08 03:44:00-05:00
2026-03-08 08:45:00,37.8,3.2,94,1.4,1.7,206,985.0,0.0,0.73,141,2026-03-08 03:45:00-05:00
2026-03-08 08:46:00,37.9,3.3,94,1.5,1.8,198,985.0,0.0,0.74,144,2026-03-08 03:46:00-05:00
2026-03-08 08:47:00,38.1,3.4,94,1.5,1.8,198,984.9,0.0,0.76,147,2026-03-08 03:47:00-05:00
2026-03-08 08:48:00,38.1,3.4,94,1.3,1.7,200,984.9,0.0,0.78,150,2026-03-08 03:48:00-05:00
2026-03-08 08:49:00,38.3,3.5,94,1.3,1.7,201,984.9,0.0,0.8,153,2026-03-08 03:49:00-05:00
2026-03-08 08:50:00,38.3,3.5,94,1.3,1.7,198,984.9,0.0,0.81,156,2026-03-08 03:50:00-05:00
2026-03-08 08:51:00,38.5,3.6,94,1.6,2.1,200,984.9,0.0,0.83,159,2026-03-08 03:51:00-05:00
2026-03-08 08:52:00,38.5,3.6,94,1.6,1.8,197,984.9,0.0,0.85,162,2026-03-08 03:52:00-05:00
2026-03-08 08:53:00,38.7,3.7,94,1.6,2.0,195,984.9,0.0,0.87,165,2026-03-08 03:53:00-05:00
2026-03-08 08:54:00,38.7,3.7,94,1.7,2.1,205,984.9,0.0,0.88,168,2026-03-08 03:54:00-05:00
2026-03-08 08:55:00,38.8,3.8,94,1.2,1.6,204,984.9,0.0,0.9,171,2026-03-08 03:55:00-05:00
2026-03-08 08:56:00,39.0,3.9,94,1.2,1.5,195,984.9,0.0,0.91,174,2026-03-08 03:56:00-05:00
2026-03-08 08:57:00,39.0,3.9,94,1.4,1.9,200,984.9,0.0,0.94,177,2026-03-08 03:57:00-05:00
2026-03-08 08:58:00,39.2,4.0,93,1.6,2.2,199,984.9,0.0,0.95,180,2026-03-08 03:58:00-05:00
2026-03-08 08:59:00,39.4,4.1,93,1.3,2.0,201,984.9,0.0,0.97,183,2026-03-08 03:59:00-05:00
2026-03-08 09:00:00,39.4,4.1,93,1.6,2.1,204,984.9,0.0,0.98,186,2026-03-08 04:00:00-05:00
2026-03-08 09:01:00,39.6,4.2,92,1.9,2.5,211,984.9,0.0,1.01,190,2026-03-08 04:01:00-05:00
2026-03-08 09:02:00,39.6,4.2,92,2.0,2.5,211,984.8,0.0,1.02,194,2026-03-08 04:02:00-05:00
2026-03-08 09:03:00,39.7,4.3,92,1.7,2.0,199,984.8,0.0,1.04,196,2026-03-08 04:03:00-05:00
2026-03-08 09:04:00,39.7,4.3,92,2.1,2.5,197,984.8,0.0,1.04,198,2026-03-08 04:04:00-05:00
2026-03-08 09:05:00,39.9,4.4,92,2.2,3.0,198,984.8,0.0,1.06,202,2026-03-08 04:05:00-05:00
2026-03-08 09:06:00,39.9,4.4,91,2.0,2.7,210,984.8,0.0,1.09,206,2026-03-08 04:06:00-05:00
2026-03-08 09:07:00,40.1,4.5,91,2.4,2.9,211,984.8,0.0,1.11,210,2026-03-08 04:07:00-05:00
2026-03-08 09:08:00,40.1,4.5,91,2.6,3.0,206,984.8,0.0,1.13,213,2026-03-08 04:08:00-05:00
2026-03-08 09:09:00,40.3,4.6,91,2.5,3.4,201,984.8,0.0,1.13,217,2026-03-08 04:09:00-05:00
2026-03-08 09:10:00,40.3,4.6,91,2.3,3.0,202,984.8,0.0,1.16,220,2026-03-08 04:10:00-05:00
2026-03-08 09:11:00,40.5,4.7,91,2.2,2.9,202,984.7,0.0,1.19,224,2026-03-08 04:11:00-05:00
2026-03-08 09:12:00,40.5,4.7,91,2.1,2.6,199,984.7,0.0,1.21,228,2026-03-08 04:12:00-05:00
2026-03-08 09:13:00,40.6,4.8,91,2.0,2.7,192,984.7,0.0,1.22,231,2026-03-08 04:13:00-05:00
2026-03-08 09:14:00,40.8,4.9,91,1.9,2.5,200,984.7,0.0,1.22,235,2026-03-08 04:14:00-05:00
2026-03-08 09:15:00,40.8,4.9,90,2.4,2.9,198,984.7,0.0,1.25,239,2026-03-08 04:15:00-05:00
2026-03-08 09:16:00,41.0,5.0,90,2.0,3.2,204,984.7,0.0,1.28,243,2026-03-08 04:16:00-05:00
2026-03-08 09:17:00,41.0,5.0,90,2.4,2.9,205,984.7,0.0,1.3,247,2026-03-08 04:17:00-05:00
2026-03-08 09:18:00,41.2,5.1,90,1.7,2.1,210,984.7,0.0,1.32,250,2026-03-08 04:18:00-05:00
2026-03-08 09:19:00,41.4,5.2,90,1.7,2.7,196,984.7,0.0,1.32,254,2026-03-08 04:19:00-05:00
2026-03-08 09:20:00,41.4,5.2,89,1.7,2.0,196,984.7,0.0,1.32,257,2026-03-08 04:20:00-05:00
2026-03-08 09:21:00,41.5,5.3,90,1.9,2.6,198,984.6,0.0,1.36,261,2026-03-08 04:21:00-05:00
2026-03-08 09:22:00,41.7,5.4,89,1.8,2.8,191,984.6,0.0,1.39,264,2026-03-08 04:22:00-05:00
2026-03-08 09:23:00,41.9,5.5,90,1.4,1.9,190,984.6,0.0,1.41,268,2026-03-08 04:23:00-05:00
2026-03-08 09:24:00,41.9,5.5,90,1.8,2.4,197,984.6,0.0,1.43,272,2026-03-08 04:24:00-05:00
2026-03-08 09:25:00,42.1,5.6,90,1.7,2.6,194,984.6,0.0,1.45,276,2026-03-08 04:25:00-05:00
2026-03-08 09:26:00,42.3,5.7,90,1.9,2.3,189,984.5,0.0,1.45,279,2026-03-08 04:26:00-05:00
2026-03-08 09:27:00,42.4,5.8,88,2.0,2.2,203,984.5,0.0,1.42,283,2026-03-08 04:27:00-05:00
2026-03-08 09:28:00,42.6,5.9,89,2.2,2.9,196,984.5,0.0,1.48,287,2026-03-08 04:28:00-05:00
2026-03-08 09:29:00,42.6,5.9,89,1.8,2.3,207,984.5,0.0,1.51,291,2026-03-08 04:29:00-05:00
2026-03-08 09:30:00,42.8,6.0,89,2.0,2.4,202,984.5,0.0,1.53,295,2026-03-08 04:30:00-05:00
2026-03-08 09:31:00,43.0,6.1,88,1.9,2.9,199,984.5,0.0,1.55,298,2026-03-08 04:31:00-05:00
2026-03-08 09:32:00,43.2,6.2,89,1.9,2.7,200,984.5,0.0,1.57,302,2026-03-08 04:32:00-05:00
2026-03-08 09:33:00,43.2,6.2,87,3.1,3.6,199,984.5,0.0,1.6,306,2026-03-08 04:33:00-05:00
2026-03-08 09:34:00,43.3,6.3,86,3.1,4.2,191,984.5,0.0,1.61,309,2026-03-08 04:34:00-05:00
2026-03-08 09:35:00,43.3,6.3,86,2.6,3.5,196,984.5,0.0,1.57,313,2026-03-08 04:35:00-05:00
2026-03-08 09:36:00,43.5,6.4,86,3.4,4.1,202,984.5,0.0,1.6,317,2026-03-08 04:36:00-05:00
2026-03-08 09:37:00,43.5,6.4,87,2.7,3.5,201,984.5,0.0,1.65,321,2026-03-08 04:37:00-05:00
2026-03-08 09:38:00,43.7,6.5,88,2.2,2.8,203,984.4,0.0,1.68,325,2026-03-08 04:38:00-05:00
2026-03-08 09:39:00,43.7,6.5,87,2.3,3.1,193,984.4,0.0,1.7,328,2026-03-08 04:39:00-05:00
2026-03-08 09:40:00,43.9,6.6,86,2.6,3.2,204,984.4,0.0,1.72,332,2026-03-08 04:40:00-05:00
2026-03-08 09:41:00,44.1,6.7,86,2.4,3.1,205,984.4,0.0,1.74,335,2026-03-08 04:41:00-05:00
2026-03-08 09:42:00,44.2,6.8,86,2.0,2.7,213,984.4,0.0,1.76,338,2026-03-08 04:42:00-05:00
2026-03-08 09:43:00,44.2,6.8,85,2.0,2.8,214,984.4,0.0,1.78,343,2026-03-08 04:43:00-05:00
2026-03-08 09:44:00,44.4,6.9,85,1.3,2.0,213,984.5,0.0,1.8,346,2026-03-08 04:44:00-05:00
2026-03-08 09:45:00,44.6,7.0,85,1.9,2.8,209,984.5,0.0,1.76,350,2026-03-08 04:45:00-05:00
2026-03-08 09:46:00,44.6,7.0,85,1.8,2.4,219,984.5,0.0,1.72,353,2026-03-08 04:46:00-05:00
2026-03-08 09:47:00,44.8,7.1,85,1.7,2.4,208,984.5,0.0,1.79,356,2026-03-08 04:47:00-05:00
2026-03-08 09:48:00,45.0,7.2,86,2.2,2.9,208,984.5,0.0,1.83,360,2026-03-08 04:48:00-05:00
2026-03-08 09:49:00,45.0,7.2,86,1.9,2.7,209,984.5,0.0,1.87,363,2026-03-08 04:49:00-05:00
2026-03-08 09:50:00,45.1,7.3,84,1.8,2.4,207,984.5,0.0,1.89,367,2026-03-08 04:50:00-05:00
2026-03-08 09:51:00,45.3,7.4,86,1.4,2.2,219,984.5,0.0,1.9,370,2026-03-08 04:51:00-05:00
2026-03-08 09:52:00,45.5,7.5,84,2.2,2.9,214,984.5,0.0,1.92,374,2026-03-08 04:52:00-05:00
2026-03-08 09:53:00,45.5,7.5,82,1.9,3.0,206,984.5,0.0,1.94,378,2026-03-08 04:53:00-05:00
2026-03-08 09:54:00,45.5,7.5,84,1.5,2.0,219,984.5,0.0,1.97,381,2026-03-08 04:54:00-05:00
2026-03-08 09:55:00,45.7,7.6,84,1.4,2.0,227,984.5,0.0,1.97,384,2026-03-08 04:55:00-05:00
2026-03-08 09:56:00,45.9,7.7,83,1.7,2.5,225,984.5,0.0,1.99,388,2026-03-08 04:56:00-05:00
2026-03-08 09:57:00,45.9,7.7,83,1.6,2.4,228,984.5,0.0,2.02,392,2026-03-08 04:57:00-05:00
2026-03-08 09:58:00,45.9,7.7,82,1.5,2.2,220,984.5,0.0,2.02,395,2026-03-08 04:58:00-05:00
2026-03-08 09:59:00,46.0,7.8,83,1.4,2.1,216,984.5,0.0,1.94,399,2026-03-08 04:59:00-05:00
2026-03-08 10:00:00,46.0,7.8,83,1.4,1.7,220,984.5,0.0,1.91,402,2026-03-08 05:00:00-05:00
2026-03-08 10:01:00,46.0,7.8,82,2.1,3.1,196,984.5,0.0,2.01,406,2026-03-08 05:01:00-05:00
2026-03-08 10:02:00,46.2,7.9,83,1.6,2.2,184,984.5,0.0,2.07,410,2026-03-08 05:02:00-05:00
2026-03-08 10:03:00,46.2,7.9,82,2.1,2.8,200,984.4,0.0,2.1,413,2026-03-08 05:03:00-05:00
2026-03-08 10:04:00,46.4,8.0,83,1.5,2.1,228,984.4,0.0,2.12,416,2026-03-08 05:04:00-05:00
2026-03-08 10:05:00,46.4,8.0,84,1.8,3.1,233,984.4,0.0,2.14,420,2026-03-08 05:05:00-05:00
2026-03-08 10:06:00,46.6,8.1,82,2.3,3.1,246,984.4,0.0,2.16,424,2026-03-08 05:06:00-05:00
2026-03-08 10:07:00,46.6,8.1,81,2.0,2.8,192,984.4,0.0,2.18,427,2026-03-08 05:07:00-05:00
2026-03-08 10:08:00,46.6,8.1,81,2.7,3.5,199,984.4,0.0,2.2,430,2026-03-08 05:08:00-05:00
2026-03-08 10:09:00,46.6,8.1,81,2.7,3.7,191,984.4,0.0,2.21,434,2026-03-08 05:09:00-05:00
2026-03-08 10:10:00,46.8,8.2,81,1.6,2.4,224,984.5,0.0,2.25,438,2026-03-08 05:10:00-05:00
2026-03-08 10:11:00,46.8,8.2,82,2.0,2.5,203,984.5,0.0,2.25,441,2026-03-08 05:11:00-05:00
2026-03-08 10:12:00,46.9,8.3,81,1.2,2.1,211,984.5,0.0,2.25,445,2026-03-08 05:12:00-05:00
2026-03-08 10:13:00,46.9,8.3,82,1.3,1.9,212,984.5,0.0,2.31,448,2026-03-08 05:13:00-05:00
2026-03-08 10:14:00,47.1,8.4,80,1.7,2.4,203,984.5,0.0,2.32,452,2026-03-08 05:14:00-05:00
2026-03-08 10:15:00,47.1,8.4,81,1.6,3.1,192,984.4,0.0,2.33,456,2026-03-08 05:15:00-05:00
2026-03-08 10:16:00,47.3,8.5,80,1.6,2.5,199,984.4,0.0,2.25,458,2026-03-08 05:16:00-05:00
2026-03-08 10:17:00,47.5,8.6,80,2.1,2.8,196,984.4,0.0,2.14,463,2026-03-08 05:17:00-05:00
2026-03-08 10:18:00,47.5,8.6,81,2.2,3.0,189,984.3,0.0,2.25,466,2026-03-08 05:18:00-05:00
